"Melty Brave",""
"爱抚。",""
"胸","Breasts"
"小穴",""
"屁股",""
"接吻",""
"日语",""
"请选择您的语言。*简中由张三包尝试翻译，除日语与简中外都是机翻 ",""
"英语",""
"简体中文",""
"韩文",""
"～敵人的基本属性～",""
"人","Person"
"恶/能量吸取",""
"男主人公",""
"请选择主人公。",""
"女主人公",""
"水/润滑液",""
"风/风交",""
"虫/丝",""
"草/触手",""
"机器/飞机杯",""
"显示",""
"你想显示主人公的立绘吗？ （您可以随时更改设置。)",""
"不显示",""
"～主人公用～",""
"手交",""
"足交",""
"在战斗中显示主人公的动画？",""
"口交",""
"做爱",""
"屁股摩擦 / 肛交",""
"接吻/诱惑",""
"腋下/前列腺/其他",""
"~杂鱼敌人属性~",""
"斩击",""
"打击",""
"炎","Flame"
"很久很久以前，这个世界上有四个大国。",""
"火之国，水之国，风之国，雷之国。 虽然也有正式的名字···但不提也罢。",""
"火之国的人们开朗热情并且非常珍惜他们的同伴。 水之国的人们以公平为美德并非常遵守纪律。",""
"风之国的人们慈悲、平和、热爱自然并与生活在其中。雷之国的人们聪明伶俐并用其智慧创造除了机器 。",""
"由什么契机或由谁开始并不重要。",""
"武器","Weapon"
"人们无法接受【异物】。 所以就像理所当然的那样，冲突发生了。",""
"为了排除异己，正义被强加于人，怜悯酿造了悲剧，机器成为了杀人的道具。",""
"自那之后过去了几代人，人类的数量在不停的减少。大家都在心里祈祷着和平。",""
"戒指",""
"装饰",""
"其他",""
"\n<穆>岁月流逝，人们甚至忘记了互相残杀的原因・・・",""
"\n<穆>突然世界就··· ···牟？",""
"敌人的技能",""
"投掷。",""
"\n<穆>喂。 明明是你觉得太闲了要我说些什么的。 不要一边走路一边睡觉。 真灵巧啊。",""
"\n<穆>更有趣的故事吗？ 唔姆···确实。 在黑暗的森林里讲黑暗的故事也只会让人更消沉。",""
"食物",""
"\n<穆> 对了。那么···让我来给你说说我吃过的食物中最难吃的东西。",""
"\n<穆>是兽人的鸡・・・光是想想就想吐・・・",""
"\n<穆>牟... 我看到灯光了。",""
"爱琳专用",""
"\n<穆>终于到了。 时间已经很晚了呢。",""
"两用",""
"男性用","Men Only"
"\n<穆>唔姆... 旅馆就在那儿。",""
"\n<穆>就算是你也应该很累了吧？ 今天能好好地在被窝里睡觉了呢。 太好了",""
"仅限基安蒂",""
"自定义部件",""
"等级",""
"\n<女掌柜>唉呀！！ 都这个时间了还在猜是谁呢，这不是勇者大人嘛！ 有什么需要的吗？",""
"\n<穆>这么晚打扰您真是抱歉。请问还有剩余的房间吗？",""
"\n<女掌柜>那边的房间是空着的♥请好好地休息吧！♥那么请把名字写在登记簿上...",""
"Sp",""
"诗音",""
"体力","HP"
"HP","HP"
"TP","TP"
"\n<穆>可能需要住一段时间呢。 住宿费是...",""
"经验值",""
"\n<女掌柜>不用不用！收勇者大人的住宿费什么的！ 来来，已经很累了吧！ 先把行李放到房间里吧！",""
"EXP","EXP"
"\n<女掌柜>那么请您随意♥",""
"\n<女掌柜>啊，龙先生是在床上睡觉的吗？ 需要我拿条毯子什么的过来吗？",""
"\n<穆>不。 我不在这里睡觉所以没关系的。",""
"\n<女掌柜>・・・？",""
"\n<穆>怎么说呢， 简单来说就像召唤兽一样，睡觉的时候要回到另一边。",""
"\n<女掌柜>另一边？··· 我明白了。 要吃饭吗？",""
"\n<穆>想吃！",""
"\n<女掌柜>好的~♥",""
"装备",""
"\n<穆>咕··· 吃饱了吃饱了。多谢款待。",""
"\n<穆>那么。 想参观下旅店吗？",""
"• 操作说明   方向键：移动    Ctrl：跳过消息",""
"取消键：打开菜单      长按确认键：快进      SHIFT：冲刺/步行",""
"游戏结束",""
"选项",""
"最强装备",""
"全部移除",""
"穆",""
"继续",""
"回到标题",""
"停止",""
"购买",""
"卖出",""
"最大HP","Max HP"
"最大MP","Max MP"
"攻击力",""
"防御力",""
"技巧","Technique"
"精神力","Willpower"
"敏捷性","Speed"
"战斗力",""
"命中率",""
"回避率",""
"对%1不起作用！",""
"%1受到了%2点伤害！",""
"%1被%2吸取了%3！",""
"%1的%2增加了%3！",""
"%1的%2减少了%3！",""
"%1没有受到伤害！",""
"闪避！　%1没有受到伤害！",""
"%1的%2恢复了%3！",""
"始终冲刺",""
"BGM 音量",""
"BGS 音量",""
"%1的%2提升了！",""
"%1的%2恢复到了原来的样子！",""
"指令记忆",""
"%1的反击！",""
"痛恨一击！！",""
"会心一击！！",""
"%1的%2下降了！",""
"%1战败了。",""
"%1出现了！",""
"对%1造成了%2的伤害 ！",""
"%1的%2被吸取了%3！",""
"无法对%1造成伤害 ！",""
"闪避！　无法对%1造成伤害 ！",""
"但是没有挣脱！",""
"\n<冒险者>嗯？啊啊，你就是传说中的···原来如此，确实是一把比身体大得多的大剑呢。",""
"\n<穆>说了稍微小一点的比较好。但是无论怎样都喜欢大的。",""
"大的很酷",""
"大的包括了小的",""
"当前的%1",""
"文件",""
"\n<穆>说了也不听。 真是的。",""
"%1上升了%2%3！",""
"\n<冒险者>不错呢！ 我喜欢那样的。 武器什么的直接看上眼的有九成呢。",""
"\n<冒险者>我住在隔壁房间。 你会在这停留一段时间对吧？ 多多指教啊。",""
"%1抵消了魔法！",""
"%1反弹了魔术！",""
"ME 音量",""
"获得了%1的%2！",""
"获得了%1\G的钱！",""
"拿到了%1 ！",""
"学会了%1 ！",""
"%1们",""
"持有的数量",""
"%1 取得了先手！",""
"您要保存到哪个文件？",""
"SE 音量",""
"%1保护了%2！",""
"%1被偷袭了！",""
"%1使用了%2！",""
"%1的胜利！",""
"梦中的神秘人",""
"炼金术士",""
"自警团员",""
"迷之少女",""
"勇者",""
"素材保护用技能",""
"巴哈姆特",""
"\n<穆>跟他说过很多次，如果被闯进怀里的话就什么都做不了了。",""
"攻击",""
"\n<冒険者>好狂热啊。 真想看看你战斗的样子。",""
"的攻击！",""
"防御","Defend"
"在保护自己。",""
"连续攻击",""
"两次攻击",""
"三次攻击",""
"逃跑",""
"逃跑了",""
"观察",""
"在观察。",""
"回复",""
"这样那样的回复了不少
好厉害的魔法",""
"咏唱了%1！",""
"小火花",""
"啊-好烫-好烫-是不是在烧啊",""
"火花",""
"火花四溅！",""
"斩！",""
"\n<女掌柜>从勇者大人那里拿钱是不可能的！ 旅馆的名气也会提升，所以请不要在意的住下来吧♥",""
"说是免费呢！",""
"可以的吗・・・",""
"~ ~ 敌人的攻击 ~~~~",""
"慢慢的用手玩弄着！",""
"\n<穆>不要那么高兴。会被当成不入流的家伙喔。",""
"手交 2",""
"\n<女掌柜>不用担心吃饭的事情♥明天的晚饭就交给我吧♥免费♥是免费的♥唔呼呼♥",""
"用手撸动着！",""
"\n<\n[1]>・・・！",""
"手交 3",""
"\n<穆>所以说不要露出那么高兴的脸啊···唔-姆。",""
"用手激烈的撸动着！",""
"手交 4",""
"用手胡乱的撸动着！",""
"手交 5折磨着",""
"用手指责备着肉棒...",""
"手用力握着撸",""
"紧紧地握着肉棒并粗暴的撸动着！！",""
"\n<穆>就听你的吧，不过，这个村子里有能做的工作的话我会帮你的。",""
"像要捏碎一样用手撸动着",""
"\n<女掌柜>那稍后请给我留个签名呢♥被勇者认可的旅馆！开心开心 ♥",""
"\n<穆>唔-姆···感觉将来会受欢迎的喔。···",""
"\n<女掌柜>勇者大人住过的勇者之间会成为这个旅馆的特色呢♥",""
"慢慢的用脚玩弄着！",""
"足交 2",""
"用脚撸动着！",""
"足交 3",""
"用脚激烈的撸动着！",""
"足交 4",""
"用脚胡乱的撸动着！",""
"亲吻了！",""
"亲吻汲取",""
"的亲吻汲取！",""
"激烈地接吻",""
"贪婪的咬着嘴唇！",""
"把舌头伸了进去",""
"把长长的舌头伸到了喉咙深处！",""
"腋下交",""
"用腋下夹住了肉棒。",""
"腋下交 2",""
"用腋下撸动着肉棒！",""
"腋下交 3",""
"被充满汗水的腋下撸动着！",""
"腋下夹紧",""
"用腋下狠狠地夹紧着！",""
"荷尔蒙",""
"的荷尔蒙攻击！",""
"诱惑",""
"展示着她的身姿！",""
"把腋下压到了你的脸上！",""
"用胸夹住了你的脸！",""
"来回舔",""
"来回舔舐着你的脸！",""
"微弱腰震",""
"慢慢的摆动着腰！",""
"中等腰震",""
"来回摆动着腰！",""
"腰部紧固",""
"紧紧地收紧了阴道！",""
"用力腰震",""
"胡乱的用力摆着腰！！",""
"吸尽",""
"吸尽了！",""
"强力腰震",""
"激烈的摆着腰！",""
"插入大伤害",""
"慢慢的坐了下来。",""
"插入",""
"诱惑腰震",""
"诱惑着摆动着腰。",""
"阴道反动伤害",""
"的阴道紧紧的缠绕住了...",""
"慢扭腰",""
"慢慢的用小穴上下的撸动着...",""
"诱惑（胸部",""
"露出乳房诱惑着...",""
"诱惑2（身体",""
"的身体无法移开视线...",""
"诱惑 3 （螺旋）",""
"下流的扭动着身子...",""
"诱惑4（诱惑）",""
"的诱惑使你兴奋了起来...",""
"诱惑手交",""
"用手撸动空气诱惑着...",""
"什么也不做",""
"呼吸急促起来了...",""
"什么也不做2",""
"脸红了...",""
"胸揉",""
"开始揉起了胸！",""
"玩弄乳头",""
"玩弄着乳头！",""
"舔小腹",""
"舔着小腹！",""
"抱紧",""
"紧紧地抱着你！",""
"用嘴吸吮着肉棒！",""
"口交2",""
"的口交攻击！",""
"口交3",""
"激烈的舔舐着肉棒！",""
"口交4",""
"一边吮吸一边舔舐着肉棒！",""
"舔",""
"来回舔舐着肉棒！",""
"触手吸吮",""
"直接从睾丸吸取了精液！",""
"触手吸吮 2",""
"用触手侵犯着尿道！！",""
"触手吸吮 3",""
"的触手把精液吸出来了...",""
"触手吸吮 4",""
"的榨精器官吸取着！",""
"乳交",""
"慢慢的用胸撸动着",""
"乳交 2",""
"的乳交攻击！",""
"乳交 3",""
"激烈的用胸撸动着！",""
"乳交 4",""
"的胸把你搞得一塌糊涂！！",""
"乳交挤压",""
"用胸狠狠地挤压着！",""
"谷间の百合",""
"用胸夹着肉棒并舔舐着前端！",""
"双人口交",""
"双人口交乳交",""
"的胸和舌头玩弄着肉棒！",""
"两人夹击",""
"之间夹入了肉棒！",""
"吸吮乳头",""
"开始诱惑了！",""
"乳交绝顶挤压",""
"素股交",""
"用大腿夹住了！",""
"素股交 2",""
"用素股激烈的撸动着！",""
"素股交 3",""
"用腿用力压迫着。",""
"强烈的撸动着肉棒！",""
"背对腰震 4",""
"贫乳乳交",""
"用小小的乳房擦付着...",""
"贫乳乳交 2",""
"用乳头擦付着！",""
"贫乳乳交 3",""
"用胸慢慢的压了上来！",""
"背面",""
"背面 2",""
"激烈的摇晃着腰！",""
"背面 3",""
"背面 4",""
"鸡儿吻",""
"亲吻着你的肉棒！",""
"触手撸动",""
"用触手撸动着！",""
"真空口交 1",""
"的真空口交！",""
"吸精口交",""
"把精液吸了出来！",""
"真空口交 2",""
"用嘴激烈的真空口交着...",""
"前列腺责备 +口交",""
"舔舐着肉棒",""
"把手指插入了肛门里！",""
"女性生殖器责备 + 口交2",""
"用手指玩弄着小穴！",""
"深喉",""
"吞下了肉棒！",""
"颜面骑乘",""
"狠狠地把屁股压到了你的脸上！",""
"颜面骑乘毒",""
"用小穴擦付着你的脸！",""
"女生的味道让头乱七八糟···",""
"颜面骑乘毒 2",""
"的荷尔蒙流进了鼻子里！",""
"颜面骑乘 3 黑暗",""
"被小穴押在下面",""
"被迫舔舐着...",""
"颜面骑乘 4 黑暗",""
"蹭脸",""
"充满爱意的用脸蹭着肉棒",""
"欧派揉脸",""
"用欧派揉了你的脸！",""
"胸窒息","胸窒息"
"把乳房压在脸上！",""
"被胸挤压着无法呼吸...",""
"乳包",""
"的胸把你的脸包了进去...",""
"拥抱",""
"开始紧紧地抱着你...",""
"颜面践踏",""
"用脚踩踏起了你的脸！",""
"颜面践踏2舔舐",""
"舔舐着她的足底...",""
"颜面践踏3闻",""
"闻着她的脚的味道。",""
"诱惑手淫",""
"的魅力无法抗拒，开始撸起了自己的肉棒！",""
"闻到了她的荷尔蒙！",""
"闻",""
"的身体弥漫着甜美的气味...",""
"手淫诱导",""
"的手的动作配合着撸动自己的肉棒！",""
"授乳","授乳"
"喝下了母乳...",""
"乳交诱惑",""
"的胸夹着肉棒，腰不由自主的动了起来。",""
"乳交诱惑2",""
"被诱惑着在谷间摩擦着肉棒！",""
"乳交接吻",""
"一边亲吻一边乳交着。",""
"乳头口交",""
"的胸贴着并用嘴舔舐着肉棒！",""
"的乳头把肉棒含了进去！",""
"即死插入",""
"手交龟头责",""
"用手摩擦着龟头！",""
"含乳头",""
"含住了乳头...",""
"屁股交",""
"用屁股的沟撸动着肉棒...",""
"屁股交 2",""
"我一直在推你的屁股在迪克！",""
"屁股交 3",""
"用屁股激烈的摩擦着肉棒！",""
"乳头插入",""
"的乳头含着无法拔出肉棒！",""
"乳头插入 2",""
"的乳头对着腰震...",""
"乳头插入 3",""
"的乳头把肉棒吞了进去。",""
"全身乳交",""
"的巨大的胸押付着全身！",""
"全身乳交 2",""
"的欧派把整个身体都包了进去...",""
"全身乳交 3",""
"的谷间夹着全身并用软肉揉动着！！",""
"全身舔舐",""
"的舌头舔舐着整个身体...",""
"全身舔舐 2",""
"用嘴卷动着你的整个身体...",""
"全身舔舐 3",""
"用嘴咕噜咕噜的玩弄着你的全身！！",""
"最小小穴插入",""
"用小穴吞入了你的肉棒！",""
"最小小穴插入 2",""
"用小穴把全身吞了进去！",""
"最小小穴插入 3",""
"的腔壁摩擦着你的身体！！",""
"全身足交",""
"用脚踩踏着你的整个身体！",""
"全身足交 2",""
"用足底撸动着你的肉棒和身体！！",""
"双倍手交",""
"的双倍手交！",""
"双倍肉棒亲吻",""
"两个人亲吻着你的肉棒！",""
"双倍屁股交",""
"的屁股夹紧揉弄着肉棒！",""
"双倍尾交",""
"用两条尾巴撸动着！",""
"双倍脸蹭",""
"用两人的身体夹住了你的肉棒！",""
"后背侵犯",""
"从后面被侵犯了...",""
"后背诱惑",""
"诱惑着，不自觉的把腰撞在了她的屁股上！",""
"活塞亲吻",""
"一边扭着腰一边亲吻了！",""
"欧派揉脸骑乘",""
"一边用骑乘位侵犯着一边用胸押付着你的脸！",""
"发交",""
"用头发缠绕着手撸动着你的肉棒！",""
"颜骑足交",""
"就这样骑在你的脸上用脚撸动着肉棒！",""
"膝盖窝交",""
"用膝盖夹住了你的肉棒并撸动着！",""
"魔法交1",""
"的魔力缠绕上了你的肉棒！",""
"魔法交2",""
"愉快地挥动着手指...",""
"魔法交3",""
"用魔力撸动着你的肉棒！",""
"正常位舔脚",""
"保持插入的状态让你舔舐足底！",""
"拥抱正常位",""
"紧紧地抱住了。",""
"接吻正常位",""
"紧紧地贴在一起亲吻着...",""
"假阳具",""
"从后面戳了过来！",""
"假阳具2肛门",""
"插入了\n[1]的肛门并开始扭起了腰！",""
"假阴茎 2 小穴",""
"插入了\n[1]的小穴并开始扭起了腰！",""
"假阴茎 3",""
"激烈的冲了起来！！",""
"尾巴插入肛门",""
"用尾巴插入了你的肛门！",""
"尾巴插入小穴",""
"用尾巴插入了你的小穴！",""
"舔人偶",""
"把人偶prpr的舔给你看！",""
"人偶乳交",""
"把人偶用欧派夹了起来！",""
"手指插入小穴",""
"用手指插入了小穴里并来回的扭动！",""
"手指插入肛门",""
"用手指插入了肛门里并来回的扭动！",""
"尾巴吸引",""
"的尾巴把肉棒吸引住了！",""
"尾巴吸引 2",""
"的尾巴把精液吸取出来了！",""
"吞入",""
"把身体吞了进去...",""
"紧缚技（大腿）",""
"的大腿把身体紧缚住了！",""
"大腿",""
"的大腿把肉棒紧缚住了！",""
"小 指交　",""
"用手指夹住了你的肉棒...",""
"小 指交 2",""
"用手指玩弄着小小的肉棒！",""
"肚子里来回搅动",""
"的肚子里人偶被搅来搅去！",""
"焦躁手交",""
"令人焦躁的轻轻地撸动着肉棒。",""
"授乳手交",""
"一边授乳一边用手撸动着！",""
"舌吻-骑乘位",""
"一边舌吻一边用骑乘位腰震着！",""
"黏黏糊糊（蠕动）",""
"用身体黏黏糊糊的擦付着！",""
"屁股诱惑",""
"用屁股诱惑着...",""
"毁灭高潮",""
"把手从肉棒上拿开了",""
"水触手 1",""
"用湿湿滑滑的触手扭动的撸动着肉棒！",""
"水触手 2",""
"的触手缠住了你的肉棒...",""
"电气按摩",""
"对你做了电气按摩！",""
"舌头插入肛门",""
"魔法",""
"兽/尾交",""
"水","Water"
"雷","Thunder"
"盾",""
"防具",""
"技能",""
"药物",""
"日用品",""
"女性用","Girls Only"
"Lv","Lv"
"精力",""
"战斗",""
"物品",""
"状态",""
"排序",""
"保存",""
"新游戏",""
"%1逃跑了！",""
"%1 躲开了攻击！",""
"直到下一个%1",""
"您要加载哪个文件？",""
"把肉棒捏爆了",""
"像要扯下来一样被撸动着！！",""
"把舌头伸进了肛门里！",""
"舌尾插入",""
"舌头尿道责",""
"用舌头侵犯着尿道！",""
"肛交 弱",""
"用肛门吞入了肉棒！",""
"肛交中",""
"的肠壁摩擦着肉棒！",""
"肛门紧缚",""
"用肛门紧缚着肉棒！",""
"肛门胡乱扭动",""
"的屁股把肉棒吞了进去并像咀嚼着一样挤压着！！",""
"肛门能量汲取",""
"的肛门能量汲取！",""
"试图从肉棒中吸取力量...",""
"胎内回归",""
"的胎内回归！",""
"\n[1]被带进了子宫里...",""
"最小肛门",""
"把你的身体插进了屁股里...",""
"欧派膨胀",""
"的欧派鼓了起来！",""
"舔脸",""
"舔了你的脸...",""
"欧派夹",""
"用胸夹住了肉棒！",""
"小穴擦付 1 素股",""
"用小穴擦付着肉棒...",""
"小穴擦付 2 素股",""
"滑滑溜溜的擦付着小穴！",""
"小穴擦付 3 素股",""
"用小穴用力的押付着肉棒",""
"激烈的摩擦着包皮系带！",""
"~ 梅尔弗用 ~",""
"诱惑着你...",""
"射精伤害",""
"射精了！",""
"擒抱",""
"自暴自弃的冲过来抱住了你！",""
"～～魔法～～",""
"防御降低",""
"发动了防御降低！",""
"\n[1]的身体变得敏感起来了！",""
"雷球",""
"突击",""
"火焰",""
"~敌人的弹幕~",""
"范围火焰",""
"马基萨小刀",""
"鸡蛋",""
"毒药",""
"在这样的世界里",""
"托尔特枪伤害",""
"托尔特枪制作",""
"莉莉丝飞吻",""
"钢琴投掷",""
"苹果伤害",""
"~动作武器~",""
"斩击伤害",""
"刺突伤害",""
"打击伤害",""
"药水",""
"切碎",""
"诱惑伤害",""
"盘子破碎",""
"爆炸",""
"沉重的钝器",""
"出血三连击",""
"乱砍",""
"卫星激光",""
"刺突伤害（穿透）",""
"刺突（出血）",""
"2way药水",""
"蛋",""
"哈利之剑",""
"锁上了...",""
"火焰伤害",""
"雷电伤害",""
"水伤害",""
"乱砍 大",""
"斧斩击伤害",""
"大 斧斩击伤害",""
"闪电斩伤害",""
"食物伤害",""
"冰切伤害",""
"枪击伤害",""
"极星伤害",""
"电磁炮伤害",""
"雷电",""
"是的",""
"\n<穆>要为明天做准备吗？",""
"不",""
"光の箭",""
"和穆对话",""
"火焰喷射器",""
"痕迹伤害",""
"枪击伤害 雷",""
"\n<穆>我差不多想要睡觉了。",""
"涅墨西斯伤害",""
"枪击伤害 15",""
"～勇者用～",""
"关于未来",""
"关于过去",""
"触摸",""
"女掌柜的料理",""
"用力一击",""
"\n<穆>暂时在这个村子里设置据点吧。如果能找到魔王住所的线索就好了···",""
"\n<穆>总之明天先去冒险者协会问一问好了。嘛，虽然希望不大就是了。",""
"\n<穆>在这里一边处理委托一边收集情报，如果什么都没有的话就把据点转移到王都。就这样办吧。",""
"压制",""
"用力气压制住对方
打击属性，依赖技术",""
"打翻了对方！",""
"尝试切断
斩击属性，依赖技巧",""
"斩了下去！",""
"\n<穆>明明第一次来的村庄就被立马发现是勇者了。 多少也有点尊严嘛。 嘛，那也是多亏了我。",""
"挥斩",""
"\n<穆>但是今天真是走了很多路呢，在港口城市坐马车不就好了吗？节省交通费用可是你的错喔。",""
"用力挥斩
斩击属性，依赖技巧",""
"\n<穆>结果迷路了一个星期，如果是马车的话五个小时就到了的···",""
"用力挥动着剑！",""
"半斩",""
"把敌人斩成两半
斩击属性，依赖技巧。",""
"用剑从头顶向下砍去！",""
"焚毁敌人
炎属性 依赖技巧",""
"火山",""
"\n<穆>唔姆。",""
"纳米耀斑",""
"把敌人烧成木炭
炎属性 依赖技巧",""
"水花",""
"淹没敌人
水属性，依赖技巧",""
"喷流",""
"向敌人打出瀑布般的水
水属性，依赖技巧",""
"\n<穆>好久没吃正经的东西了。我已经受够烤兔子了。",""
"海洋",""
"把敌人沉入海里
水属性，依赖技巧",""
"电光",""
"让敌人触电
雷属性，依赖技巧",""
"闪电",""
"\n<穆>唔姆。 让身体好好休息一下吧。那么明天见。",""
"让敌人沐浴在雷击之下
雷属性，依赖技巧",""
"特斯拉",""
"\n<穆>疲劳消除了吗?唔姆。那么就去冒险者工会吧。",""
"产生足以打破星星的电击
雷属性，依赖技巧",""
"放出能听到龙哮的冲击波
斩击属性，依赖技巧。",""
"释放了%1！",""
"龙气法",""
"把龙的力量用在恢复体力上
依赖敏捷 体力恢复",""
"找回了感觉！",""
"\n<女掌柜>小心些。一路走好勇者大人♥冒险者工会就在这个旅馆的后面♪",""
"降龙波",""
"放出能听到龙咆哮的冲击波
斩击属性 依赖技巧 给予胆怯",""
"龙闪",""
"在一瞬之间造成连击
斩击属性，依赖攻击力。",""
"落龙",""
"从天而降の浑身一击
雷属性 依赖技巧 无视防御 给予胆怯",""
"火龙焦",""
"\n<年轻的女生>哇！这是什么生物ー♥超可爱♥让我撸一下ー♥",""
"\n<穆>吾乃圣龙巴哈姆特。不要随意触碰。",""
"\n<年轻的女生>哇！说话了ー♥超超超级可爱的♥摸来摸去♥",""
"\n<穆>唔姆···",""
"怒龙闪",""
"\n<年轻的女生>哇，满足啦。 已经可以啦。",""
"\n<穆>兴趣没得也太快了吧。",""
"射精前HP减少用",""
"~~友方攻击~~",""
"胸责 Lv1",""
"轻轻地揉胸
胸属性，依赖技巧",""
"轻轻的揉着胸！",""
"胸责 Lv2",""
"揉胸
胸属性，依赖技巧",""
"揉了揉胸！",""
"胸责 Lv3",""
"\n<看守>噢，勇者大人好！哎呀最近魔物多得要命啊!你能来真是太好了!",""
"抓住敌人的欧派
胸属性　依赖技巧",""
"\n<穆>去接受讨伐委托吗?工会在这个村子的东北处。",""
"抓住了敌人的胸并激烈的揉动着！",""
"屁股责备 Lv1",""
"轻轻地揉动着敌人的屁股
屁股属性， 依赖技巧",""
"轻轻地揉了揉敌人的屁股！",""
"屁股责备 Lv2",""
"用力揉动着敌人的屁股
屁股属性， 依赖技巧",""
"\n<大叔>好像有和人类非常像的魔物。它们到底是什么?",""
"用力的揉动着度人的屁股！",""
"\n<穆>因为魔物是考虑如何杀人的生物。以人的姿态来欺骗的话效率会很高吧。",""
"屁股 责备 Lv3",""
"\n<大叔>虽说效率很好啊…说起来为什么要袭击人类呢…",""
"用手指责备肛门
屁股属性， 依赖技巧",""
"用手指插进了敌人的屁股里！",""
"小穴责备 Lv1",""
"用手指玩弄小穴
阴道属性，依赖技巧",""
"细心地玩弄着小穴！",""
"小穴责备 Lv2",""
"用手指在小穴里来回搅动
阴道属性，依赖技巧",""
"用手指在小穴里来回搅动！",""
"小穴责备 Lv3",""
"细心地责备着敏感的地方
阴道属性，依赖技巧",""
"轻轻的责备着！",""
"舔耳朵",""
"舔耳朵并降低对手的攻击力
接吻属性 依赖技巧 给予脱力",""
"舔了舔耳朵！",""
"舔脖子",""
"舔脖子并降低对手的防御力
接吻属性 依赖技巧 给予敏感",""
"舔舐了对手的脖子！",""
"亲吻 Lv1",""
"唇齿相接使人精神振奋
接吻属性，依赖技巧",""
"轻轻地吻了一下！",""
"亲吻 Lv2",""
"贪婪地咬住舌头
接吻属性，依赖技巧",""
"深吻了一下！",""
"活塞 Lv1",""
"腰震攻击
阴道属性 依赖攻击力、技巧",""
"开始了活塞运动！",""
"活塞 Lv2",""
"激烈的腰震攻击
阴道属性 依赖攻击力、技巧 给予胆怯",""
"集中","concentration"
"治疗状态异常，获得几回合的耐性
状态异常解除 耐性",""
"提高了注意力...",""
"治疗",""
