"Melty Brave",""
"治愈状态异常并恢复精力
依赖技巧 状态异常解除 精力回复小",""
"治疗了！",""
"消除",""
"甩开过去的痛苦回忆
消除战败的记忆 防御力UP 精神力UP",""
"转换了心情！",""
"深呼吸","Deep Breathing"
"调整呼吸恢复精力
依赖技巧 精力回复小",""
"调整了呼吸...",""
"冥想",""
"冥想并回复精力
依赖技巧，精力回复中。",""
"平静下来了...",""
"精神统一。",""
"精神统一并回复全部精力
精力全回复",""
"磨练了精神！",""
"明镜止水。",""
"消除邪念，恢复清澈的心
精力全部恢复 状态异常解除",""
"除掉了邪念！",""
"调查",""
"观察对手
敌人状态 弱点指示",""
"仔细观察了\n[3]。",""
"警戒",""
"提高精力并迅速应对
敏捷性2倍 2回合",""
"打起了精神！",""
"休息",""
"用大剑打击
打击属性，依赖技巧",""
"用力一击
打击属性，依赖技巧",""
"的殴打！",""
"从地下喷出火柱
炎属性，依赖技巧",""
"四周化作一片焦土
炎属性，依赖技巧",""
"斩断暴龙的四肢
斩击属性，依赖攻击力。",""
"暂时休息恢复体力
依赖敏捷 体力回复小",""
"平息了发热的身体···",""
"突进",""
"凭着气势，连续爱抚两次　
依赖攻击力",""
"凭着气势爱抚！",""
"强力突进",""
"更有气势地连续爱抚三次　
依赖攻击力",""
"贪婪地爱抚着！",""
"搔痒",""
"搔痒使人胆怯
依赖技巧",""
"搔痒着腋下！",""
"推倒",""
"推倒对手并拘束",""
"把\n[3]推倒了！",""
"欧拉欧拉",""
"以怒涛之势连续4次爱抚　
依赖攻击力",""
"「欧拉欧拉欧拉欧拉欧拉欧拉欧拉欧拉欧拉！！」",""
"波纹疾走",""
"用特殊的呼吸方法提高身体能力
精力全回复 攻击力UP 技巧UP",""
"调整了呼吸！",""
"气功",""
"从外部引进气，恢复体力
依赖敏捷 体力回复大",""
"从对方的嘴里吸取能量
依赖精神力",""
"激烈的用嘴吸取着！",""
"使用了殴打！",""
"力量汲取",""
"吸取对手力量的淫魔の术
依赖精神力",""
"吸取了力量！",""
"用治疗魔法回复精力
依赖敏捷",""
"咏唱了治疗！",""
"决心",""
"在心里宣誓
精力全回复 行动回数+1  持续4回合",""
"下定了决心！",""
"自慰",""
"攻击自己
依赖攻击力 TP增加小",""
"撸动着自己的肉棒！",""
"放弃",""
"委身于快乐
行动不能",""
"放弃了...",""
"恳求",""
"放弃战斗
行动不能 选择敌人的行动",""
"tes","tes"
"哈~ ~做了!",""
"传送",""
"回家。",""
"回复测试",""
"淡淡的薄荷味
恢复 精力30%+200",""
"体力回复测试",""
"淡淡的橙子味
恢复 体力30%+20",""
"净化药草",""
"2000 伤害药物",""
"使用后舒服2000分钟的药
造成2000点伤害",""
"4000 伤害药物",""
"使用后舒服4000分钟的药
造成4000点伤害",""
"8000 伤害药物",""
"使用后舒服8000分钟的药
造成8000点伤害",""
"敌人4000恢复药物",""
"使用后就会变痛快4000分钟的药
你的对手将恢复4000",""
"毒药测试",""
"敌用催情毒药",""
"900000 伤害药物",""
"使用后舒服900000分钟的药
造成900000点伤害",""
"~回复物品~",""
"精力剂",""
"淡淡的薄荷味
回复精力30% +200 ",""
"精力剂α",""
"薄荷的味道
回复精力50%+200 ",""
"精力剂β",""
"浓浓的薄荷味
回复精力70%+200",""
"精力剂γ",""
"比薄荷更有薄荷味
精力全回复",""
"体力回复药",""
"淡淡的橙子味
恢复体力30%+5",""
"体力回复药α",""
"橙子的味道
恢复体力50%+5",""
"体力回复药β",""
"浓浓的橙子味
体力70%回复",""
"体力回复药γ",""
"鲜橙的味道
体力全回复",""
"草药汁",""
"把药草捣碎，调味方便饮用
回复精力体力30%",""
"身心健康的冒险之友
回复精力体力50%",""
"乙醚",""
"凝结大气中的魔力液态化的水滴
回复体力70%",""
"仙丹",""
"没有确定制作方法的炼金产物
精力体力全回复 TP增加特大",""
"兴奋剂",""
"大量分泌肾上腺素的药
TP增加大",""
"觉醒药",""
"勉强合法的药
TP增加超大",""
"攻击の药",""
"攻击力和技巧暂时提高的药
攻击力UP 技巧UP TP增加小",""
"防御の药",""
"暂时提高防御力和精神力的药
防御力UP 精神力UP TP增加小",""
"耐久の药",""
"最大精力暂时增强的药
最大精力UP（可叠加） TP增加小",""
"最后の王牌",""
"拥有扭转命运力量的卡
精力体力全回复  全能力UP",""
"鬼神の秘药",""
"让鬼的力量进入体内的幻の秘药
全部状态1.5倍（战斗中）",""
"西纳皮斯の水",""
"治百病的药
精力能力全回复 TP增加超大",""
"原子技术8",""
"被世界所期待的新药
恢复体力50%  有副作用",""
"强韧成人液",""
"一打招呼就能明白
给予1000点伤害",""
"红瓶咖啡",""
"老味道
TP增加超大  解除黑暗",""
"眼药水",""
"用眼睛吃的恢复药
回复精力15%  解除状态异常  被给予黑暗",""
"营养饮料",""
"补充营养，恢复体力
回复复体力20  解除脱力",""
"安瓿",""
"缓解疼痛，恢复体力
体力全回复  解除脱力。",""
"汉方药",""
"把植物的根磨成粉
魔物战的状态异常解除",""
"农协牛奶",""
"Don't stop dancing！
魔物战的状态异常解除",""
"~ 兴奋剂物品 ~",""
"攻击の果实",""
"越吃越想吃的果实
攻击力+1（永久）",""
"防御の果实",""
"吃了会让皮肤变硬的果实
防御力+1（永久）",""
"技巧の果实",""
"吃了能使手灵巧的果实
技巧+1 （永久）",""
"精神の果",""
"吃了之后会变得精神饱满的果实
精神力+1 （永久）",""
"敏捷の果实",""
"一吃就能提高爆发力的果实
敏捷+1（永久）",""
"战斗の果实",""
"吃了就会有破坏冲动的果实
战斗力+1 （永久）",""
"精力の果实",""
"吃了会赋予精力的果实
最大精力+20 （永久）",""
"体力の果实",""
"吃了容易长肌肉的果实
最大体力+5（永久）",""
"~素材系物品~",""
"精力草","Herb"
"吃了会赋予精力的草
素材",""
"体力草",""
"含有有益健康成分的草
素材",""
"强化草。",""
"混合时有加强效果之力的草。
素材",""
"幸福草","Lucky Herb"
"吸着人的幸福成长的草
素材",""
"铁矿石",""
"含铁量高的矿石
素材",""
"金矿石",""
"含金量高的矿石
素材",""
"红宝石",""
"像燃烧的火焰一样红色的宝石
素材",""
"蓝宝石",""
"拥有像安静的大海一样蓝色的宝石
素材",""
"绿宝石",""
"像摇动叶子的风一样的绿色的宝石
素材",""
"钻石",""
"征服大地时诞生的宝石
素材",""
"淫石","Lust Stone"
"对淫魔的魔力作出反应，发出怪异光芒的宝石
素材",""
"魔兽の牙",""
"使人和动物吃起来美味的牙齿
素材",""
"魔族の角",""
"给看到的人灌输恐怖的角
素材",""
"木材",""
"良好的又硬又干的树
素材",""
"风斩的羽毛",""
"轻微感受到风的魔力的轻羽毛
素材",""
"蜘蛛の丝",""
"擅长编织的手工蜘蛛丝
素材",""
"发光の鳞",""
"有独特光泽の鳞
素材",""
"软绵绵",""
"像羊毛一样的东西
素材",""
"一团毛皮",""
"摸起来很舒服的毛茸茸的毛皮
素材",""
"草纸莎草",""
"写着神秘语言的非常结实的卷轴
素材",""
"胶粉",""
"如果跟水混在一起，粉末就会粘在一起。
素材",""
"橡胶甲虫の壳",""
"拟态为植物的虫子的壳
素材",""
"直立蝙蝠の粪",""
"白天行性两足步行不能飞的蝙蝠的好味道的粪
素材",""
"捕光石","Light-catching stones"
"封闭光的性质的石头 打破会发光
素材",""
"燃料贝。",""
"一点着火就燃烧的贝壳
素材",""
"心の结晶",""
"人属性的魔力结晶化的东西
素材",""
"恶の结晶",""
"恶属性的魔力结晶化的东西
素材",""
"兽の结晶",""
"兽属性的魔力结晶化的东西
素材",""
"水の结晶",""
"水属性的魔力结晶化的东西
素材",""
"风の结晶",""
"风属性的魔力结晶化的东西
素材",""
"虫の结晶",""
"虫属性的魔力结晶化的东西
素材",""
"草の结晶",""
"草属性的魔力结晶化的东西
素材",""
"机器の零件",""
"机器人掉下来的某些零件
素材",""
"~重要の东西~",""
"归还の翼",""
"蕴含着传送魔力的翅膀
可以回到据点",""
"炼金道具",""
"炼金术的道具一套
在哪里都能炼金。",""
"又大又长的木材",""
"可以代替桥的又长又结实的木材
事件用物品",""
"袖珍避难所",""
"凝缩了梦の岛的小球
可以进入",""
"接待室的钥匙",""
"写着接待室的标签的钥匙
",""
"会议室的钥匙",""
"写着会议室的标签的钥匙
",""
"前台的钥匙",""
"写着前台标签的钥匙
",""
"药房的钥匙",""
"写着药房标签的钥匙
",""
"院长室的钥匙",""
"写着院长室标签的钥匙
",""
"106号房间的钥匙",""
"写着106标签的钥匙
",""
"木箱",""
"里面有东西但是太硬了无法打开
",""
"储物柜的钥匙",""
"护士掉落的储物柜钥匙",""
"粗壮结实的原木",""
"可以用作船催化剂的木头
事件用物品",""
"访问密钥",""
"打开门的钥匙
事件用物品",""
"神奇鱼竿",""
"就算是人鱼也能吊起的鱼竿
事件用物品",""
"~梦の碎片~",""
"梦の碎片",""
"充满了自己记忆之梦の碎片",""
"猎人の碎片",""
"专业与淫魔战斗之梦の碎片",""
"商人の碎片",""
"充满了商业秘诀的梦の碎片",""
"夏洛特の碎片",""
"充满了夏洛特记忆之梦の碎片",""
"爱丽丝の碎片",""
"充满了爱丽丝记忆之梦の碎片",""
"利德尔の碎片",""
"充满了利德尔记忆之梦の碎片",""
"父亲の碎片",""
"充满了父亲记忆之梦の碎片",""
"母亲の碎片",""
"充满了母亲记忆之梦の碎片",""
"小碎片",""
"充满了某人的琐碎事的记忆的梦の碎片
素材　",""
"扭曲の碎片",""
"充满了某人的扭曲记忆的梦の碎片
素材　",""
"羞耻の碎片",""
"充满了某人的羞耻记忆的梦の碎片
素材 给予催淫毒",""
"喜悦の碎片",""
"充满了某人的喜悦记忆的梦の碎片
素材 攻击力UP 技巧UP 精力500回复",""
"悲伤の碎片",""
"充满了某人的悲伤记忆的梦の碎片
素材 给予胆怯、敏感",""
"愤怒の碎片",""
"充满了某人的愤怒记忆的梦の碎片
素材 对淫魔固定伤害500点",""
"记忆：童贞",""
"还没有经验的记忆
本番时丢失",""
"~败北的记忆~",""
"败北の记忆：露娜",""
"被露娜榨干的记忆",""
"败北の记忆：女掌柜",""
"被女掌柜榨干的记忆",""
"败北の记忆：魅魔（中级）",""
"被魅魔（中级）榨干的记忆",""
"败北の记忆：特鲁特",""
"被特鲁特榨干的记忆",""
"败北の记忆：基尔希",""
"被基尔希榨干的记忆",""
"败北の记忆：夏洛特",""
"被夏洛特榨干的记忆",""
"败北の记忆：玫瑰",""
"被玫瑰榨干的记忆",""
"败北の记忆：基耶里",""
"被基耶里榨干的记忆",""
"败北の记忆：艾米",""
"被艾米榨干的记忆",""
"败北の记忆：爱丽丝",""
"被爱丽丝榨干的记忆",""
"败北の记忆：诺诺",""
"被诺诺榨干的记忆",""
"败北の记忆：集群",""
"被集群榨干的记忆",""
"败北の记忆：棱镜",""
"被棱镜榨干的记忆",""
"败北の记忆：西娜",""
"被西娜榨干的记忆",""
"败北の记忆：梦魇",""
"被梦魇榨干的记忆",""
"败北の记忆：波利",""
"败北の记忆：护士",""
"被护士榨干的记忆",""
"败北の记忆：嘴唇",""
"被嘴唇榨干的记忆",""
"败北の记忆：许普诺斯",""
"被许普诺斯榨干的记忆",""
"败北の记忆：史莱姆",""
"被史莱姆榨干的记忆",""
"败北の记忆：雪莱内",""
"被雪莱内榨干的记忆",""
"败北の记忆：女巫",""
"被波利榨干的记忆",""
"被女巫榨干的记忆",""
"败北の记忆：精灵",""
"被精灵榨干的记忆",""
"败北の记忆：章鱼酱",""
"被章鱼酱榨干的记忆",""
"败北の记忆：拉米亚",""
"被拉米亚榨干的记忆",""
"败北の记忆：埃拉塔",""
"被埃拉塔榨干的记忆",""
"败北の记忆：希尔基",""
"被希尔基榨干的记忆",""
"降龙剑",""
"龙之力的大剑
斩击 3 方向短 间隔45 穿透",""
"盘子飞盘",""
"有裂痕的用不上的盘子
打击 2方向长  间隔40",""
"苹果",""
"被打到会痛。
打击 1方向长 间隔40",""
"炼金失败后产生的对身体有害的药
水 1方向长 间隔35",""
"父亲哈里尔爱用的剑。被好好地保养着。
斩击 2方向短 间隔45 穿透",""
"熊掷",""
"投掷熊掌
打击 1方向长 间隔120",""
"试管",""
"撒下装满毒药的试管
水 5方向长 间隔60",""
"舞娘の扇子",""
"一边跳舞一边扇扇子
诱惑 9方向长 间隔100",""
"飞吻",""
"飞吻使敌人兴奋
诱惑 2方向 间隔30",""
"~斩击系武器~",""
"羽毛剑",""
"像羽毛一样轻的剑
斩击 3方向长 间隔30",""
"铁剑",""
"产自圣托里纳的廉价产品
斩击 4方向短 间隔45 穿透",""
"水果刀",""
"削苹果皮的小岛
斩击 1 方向长 间隔30",""
"触发型炸弹",""
"敌人一踩就爆炸的炸弹
炎 设置 间隔50",""
"钢琴",""
"钢琴是打击乐器
打击 1方向短 间隔200",""
"投枪",""
"不要随便投掷
斩击 1方向长 间隔60 穿透",""
"光之枪",""
"卫星激光！
炎 1方向长 间隔60",""
"手指药",""
"暂时增加2、3根手指的药
击中同伴球数会暂时增加",""
"大库马里",""
"库库马里巨大化攻击敌人
斩击 1方向短 间隔200",""
"火の魔导书",""
"能使用火魔法的超初级魔导书
炎 2方向短 间隔45",""
"雷の魔导书",""
"能使用雷魔法的初级魔导书
雷 1方向长 间隔45 穿透",""
"水の魔导书",""
"能使用水魔法的初级魔导书
水 5方向短 间隔45",""
"数学原理",""
"用数学解自然原理的书
水 8方向短 间隔40",""
"炎の魔导书",""
"能使用火之魔法的初级魔导书
炎 3方向短 间隔45",""
"飞刀",""
"向四个方向散开的小刀
斩击 4方向 间隔40",""
"黑暗魔法-黑暗边缘",""
"但是魔法是从屁股里出来的
斩击 1方向短 后方 间隔45",""
"手斧",""
"便于携带但沉重的斧头
斩击 1方向短 间隔60",""
"战斗斧",""
"肌肉系的战士喜欢的战斗之斧
斩击 1方向短 间隔60",""
"重斧",""
"需要用力才能举起来的斧头
斩击 1方向短 间隔90",""
"雷击の斧",""
"沉重又让人麻痹的斧头
雷 1方向短 间隔90 穿透",""
"巨人の斧","Giant ax"
"比人高的巨人用的斧头
斩击 1方向短 间隔120",""
"审判の斧",""
"审判过无数罪行的斧头
斩击 1方向短 间隔180",""
"手里剑",""
"忍者们爱用的飞行道具
斩击 3方向长 间隔20",""
"短剑",""
"因设计失误而过短的剑
斩击 1方向长 间隔30",""
"蜜蜂矛",""
"容易扔的小矛
斩击 2方向长 间隔40 穿透",""
"叉子",""
"前端分叉
斩击 1方向长 间隔45",""
"邮购的小刀",""
"买一送一
斩击 1方向长 间隔30",""
"三发剑",""
"三支一组，能准确锁定对方的剑
斩击 1方向长 间隔30",""
"流星の剑",""
"一扔就会增加三把的剑
斩击 1方向长 间隔30",""
"空间剑法",""
"无限的剑从虚数空间倾泻而下
斩击 7方向长 间隔45",""
"火箭拳",""
"要考虑到之后的不变
打击 1方向长 间隔80",""
"权杖",""
"被打倒会很痛
打击 1方向 间隔50",""
"锤子",""
"钉钉子的工具
打击 1方向 间隔50",""
"铁管",""
"拯救世界从这个开始
打击 1方向 间隔50",""
"飞镖",""
"不会回来的回旋镖型钝器
打击 3方向长 间隔50",""
"Picopico锤",""
"被打倒的时候会Pico叫着死掉
打击 1方向 间隔50",""
"打得陷进地里
打击 1方向 间隔50",""
"太刀鱼",""
"把碰到的东西全部切碎的鱼  很好吃
斩击 1方向长 间隔60",""
"橘子",""
"发霉的橘子
食物 1方向长 间隔40",""
"南瓜和鲱鱼派",""
"包裹着温柔的馅饼
食物 1方向长 间隔40",""
"蛋糕",""
"梦幻般的蛋糕
食物 设置 间隔70",""
"午餐盘",""
"喜欢的东西都拿一点
食物 1方向 间隔50",""
"仰望星空派",""
"遥望星空之鱼的派  吃掉的话会变成星星
食物 1方向长 间隔70",""
"结婚蛋糕",""
"供奉在人生坟墓上的蛋糕
食物 设置 间隔70",""
"完整课程",""
"有毒的前菜汤 鱼 松贝 肉 蔬菜 甜咖啡
食物 1方向 间隔50",""
"情书",""
"内容有点病态的情书
诱惑 3方向 间隔40",""
"糟糕的情书",""
"和信一起装着头发和指甲的情书
诱惑 3方向 间隔40",""
"半个碎片",""
"冷不丁的伤害某人
水 1方向慢 间隔60",""
"水枪",""
"利用把水从洞里压出来的枪 活塞式装填
水 1 方向长 间隔180",""
"水箭筒",""
"水枪的升级版  可以在墙上开洞
水 1方向长 间隔210",""
"水龙弹",""
"高压水枪
水 1方向长 间隔240",""
"机枪",""
"往下打的话好像能反弹上天
炎 1方向 间隔6 固定伤害3",""
"极星",""
"北极星印的手枪
炎 1方向 间隔20 等级固定伤害",""
"散弹枪",""
"喷射大量子弹的近距离用枪械
炎 10方向短 间隔30 固定伤害 3",""
"轨道枪",""
"利用洛伦兹力加速并射出物体的装置
雷 1方向长 间隔300 固定伤害100 地形穿透",""
"布雷斯枪",""
"女性型武装搜索机器人的机枪
火焰 2 方向长度 间隔6 固定伤害 3",""
"施普尔",""
"今晚，12点，有人...
水 1方向长 间隔15 等级固定伤害",""
"结婚枪",""
"为了让人承担责任的短枪
炎 20方向短 间隔30 固定伤害3",""
"炮塔枪",""
"警备机器人的装备
雷 5方向 间隔15 固定伤害3",""
"群集枪",""
"散布子弹的枪
雷 16方向 间隔30 固定伤害3",""
"电锯",""
"把恶魔切成两半
斩击 1方向短 间隔150",""
"暴风雨",""
"踏进之时神明之雷将会降下
雷 设置 间隔300 穿透",""
"圣经",""
"踩上时光之箭将会降下
雷 设置 间隔300 穿透",""
"投射着火液体的武器
炎 5方向短 间隔15 固定伤害3",""
"涅墨西斯",""
"象征神的愤怒和惩罚的女神之枪
雷 1方向 间隔30 50-等级固定伤害",""
"赤红",""
"今晚又将有人丧命
雷 2方向 间隔50 50-等级固定伤害",""
"火焰减速器",""
"焊接金属所使用的工具
炎 6方向短 间隔15 固定伤害3",""
"手枪",""
"容易操作的枪
炎 1方向 间隔30 固定伤害3 可定制配件",""
"爆裂枪",""
"改造成能同时射出三发子弹的手枪
炎 3方向 间隔30 固定伤害3 可定制配件",""
"硬币射手",""
"利用洛伦兹力加速掷硬币的装置
雷 2方向长 间隔300 固定伤害100 地形穿透",""
"托尔特炸弹",""
"有能把托尔特提高1公里的威力
炎 设置 间隔999",""
"骷髅面板",""
"炸弹像拉肚子一样漏出来
炎 设置 间隔10",""
"黑森林蛋糕",""
"黑森林樱桃蛋糕
食物 设置 间隔70",""
"玫瑰口红",""
"红得像玫瑰的口红
诱惑 2方向 间隔30",""
"公主之心",""
"性感光束发射
雷 2方向长 间隔60",""
"荒谬的碎片",""
"随心所欲地撒播
水 4方向慢 间隔80",""
"毒苹果",""
"有毒的苹果吃了就会继续睡着
食物 1 方向长 间隔40",""
"布娃娃",""
"正好适合消除压力的玩具熊
打击 1方向长 间隔60",""
"冰刃",""
"把拿到手的东西告诉别人就会死
水 3方向短 间隔45",""
"礼物",""
"令人兴奋的盒子，打开的时候会爆炸
炎 设置 间隔80",""
"手心雷",""
"从手里皮卡的放出雷电的魔法
雷 3方向长 间隔45 穿透",""
"剑豪鱼",""
"在剑道上越走越远的鱼  是苦的
斩击 1方向长 间隔30",""
"伏尼契手稿",""
"用独特的语言写的神秘书籍
雷 设置 间隔300 穿透",""
"莉莉丝之境",""
"发射任意魔法弹的任性手枪
炎 3方向 间隔30 固定伤害15 可定制配件",""
"虎猫",""
"虎猫印左轮
炎 1方向 间隔35 固定伤害15 可定制配件",""
"贝尔塔水枪",""
"压缩空气中的水分并射击的枪 可定制配件
水 1方向长 间隔240",""
"链锯",""
"从未使用过的链锯
斩击 1方向短 间隔180",""
"莉莉丝克星",""
"最强の剑 99级的莉莉丝打倒了的证明
斩及 1方向 间隔30",""
"友人",""
"0完成游戏结束的证明
雷 1方向 间隔100",""
"逗号锤",""
"被打了的话会觉得很无趣，但是会笑的木槌
打击 1方向 间隔50",""
"小火焰",""
"炎系的初级魔法
炎 1方向 间隔100",""
"～性具～",""
"模仿肉棒的东东
性具",""
"粗大的假阳具",""
"模仿漂亮的肉棒的东东
性具",""
"超大假阳具",""
"模仿手臂的东东
性具",""
"跳蛋",""
"用震动给予快乐的道具
性具 命中+5",""
"大跳蛋",""
"用大的震动给予快乐的道具
性具 命中+5",""
"超大跳蛋",""
"用特别强烈的震动给予快乐的道具
性具 命中+5",""
"火の假阳具",""
"像要烧起来一样热的假阳具
性具 TP增加+20%",""
"水の假阳具",""
"冷飕飕的假阳具
性具 回复效果+20%",""
"风の假阳具",""
"像风一样快速的假阳具
性具 体力消耗-10%",""
"地の假阳具",""
"像岩石一样坚硬的假阳具
性具 防御效果+20%",""
"火炎の假阳具",""
"用燃烧的火焰制成的假阳具
性器 TP增加+20%",""
"冰结の假阳具",""
"用永不融化的冰制成的假阳具
性器 回复效果 +50%",""
"暴风の假阳具",""
"有着狂风的假阳具
性具 体力消耗-20%",""
"大地の假阳具",""
"永不折断的顽强的假阳具
性具 防御效果+50%",""
"铁の跳蛋",""
"用铁做成的跳蛋
性具 命中+5",""
"钢铁の跳蛋",""
"用钢铁做成的跳蛋
性具 命中+5",""
"金の跳蛋",""
"用金子做成的跳蛋
性具 命中+5",""
"钻石の跳蛋",""
"镶满钻石的奢侈跳蛋
性具 命中+5",""
"木根棍",""
"形状正好的木棍
性具 暴击+3",""
"蘑菇",""
"一种自然的赠物
性具 暴击+5",""
"胡萝卜",""
"硬得不能吃的胡萝卜
性具 暴击+5",""
"闪光。",""
"以光速震动的跳蛋
性具 暴击+5",""
"风神。",""
"刮起的风不久就会变成暴风雨
性具 暴击+5",""
"重型跳蛋",""
"重到甚至可以用来锻炼肌肉
性具 暴击-5",""
"钝龟",""
"缓慢而大胆地瞄准要害
性具 暴击+20 命中-50",""
"假阳具の刃",""
"舍弃防御专注攻击的假阳具
性具　",""
"隼","Hayabusa"
"因超快的速度而得名的跳蛋
性具 两次攻击 命中-50",""
"疾风。",""
"隼的改良型跳蛋
性具 两次攻击 命中-40",""
"屠龙。",""
"曾经让龙高潮的跳蛋
性具 命中-5 暴击+5",""
"雷电。",""
"前端可以放电的跳蛋
性具 机械特效",""
"震电。",""
"用雷电充电的跳蛋 注意漏电
性具 机械特效",""
"紫电",""
"能放出紫电的跳蛋
性具 机械特效",""
"紫电改",""
"紫电的改良版跳蛋
性具 机械特效",""
"润滑液转子",""
"让人变得黏滑的转子
性具 给予敏感",""
"仙女华尔兹",""
"就像妖精温柔爱抚的假阳具
性具 给予敏感",""
"粘滑手套",""
"沾满了润滑液的手套
性具 给予敏感",""
"飞棒",""
"突然飞出来的棒子
性具 给予胆怯",""
"守护の假阳具",""
"收到过精灵的加护的假阳具
性具 防御效果+50%",""
"化学灯",""
"应援时落下的发光棒子
性具 给予胆怯",""
"珍珠",""
"用魔力埋入小穴的珍珠
性具 避孕套无法装备 暴击+10",""
"装配式跳蛋",""
"装在小穴的小型跳蛋
性具 避孕套无法装备",""
"腰带型假阳具",""
"装在腰上的假阳具
性具 避孕套无法装备",""
"坏运气",""
"运气变差很难击中的跳蛋
性具 命中-80",""
"肛珠",""
"一颗一颗放入屁股里
性具 屁股属性攻击",""
"肛门跳蛋",""
"放进屁股里的跳蛋
性具 屁股属性攻击",""
"前列腺按摩器",""
"医疗设备
性具 屁股属性攻击",""
"盗贼手套",""
"工作时戴的手套
性具 从敌人获得两倍金额",""
"鹰の爪",""
"手指灵巧的手套
性具",""
"魔法手",""
"像自己手指一样灵巧的棒子
性具",""
"像撬棍一样的东西",""
"物理学圣物
性具 命中-50",""
"被咬了一口的胡萝卜",""
"被咬了的很硬的胡萝卜
性具 暴击+5",""
"EX加利棒",""
"传说中的假阳具的山寨货的山寨货
性具 暴击+5",""
"EX卡利棒",""
"传说中的假阳具的山寨货的山寨货的山寨货
性具 回复效果 +30%",""
"EX卡利普",""
"传说中的假阳具的山寨货的山寨货的山寨货的山寨货
性具",""
"EX卡利棒棒棒棒棒",""
"传说中的假阳具的山寨货的山寨货的山寨货的山寨货的杂品
性具 暴击+30",""
"EX卡乌棒",""
"传说中的假阳具的山寨货
性具 自动回复精力 +1",""
"Ex咖喱棒",""
"传说中的假阳具
性具 体力消耗0  2次攻击",""
"如意棒",""
"伸缩自如的棒
性具 体力消耗-10%",""
"食人者",""
"以人的灵魂为食的跳蛋
性具 人属性特效",""
"食人者Ⅱ",""
"食人者Ⅲ",""
"食人者Ⅳ",""
"以人的灵魂为食的跳蛋
性具 人属性特效 给予敏感",""
"昆虫碾压者",""
"把有杀虫作用的植物混合在一起做成的跳蛋
性具 昆虫属性特效",""
"昆虫碾压者Ⅱ",""
