"梅尔蒂布雷夫",""
"我礼貌地舔了阿索科！",""
"阿索科责备 Lv2",""
"用手指搅动阿索科
阴道属性，取决于技能",""
"插入手指，在阴道中搅动！",""
"阿索科责备 Lv3",""
"礼貌地责怪敏感的地方
阴道属性，取决于技能",""
"我轻轻地责备！",""
"舔耳朵",""
"舔耳朵，降低对手的进攻能力
接吻属性， 技巧依赖， 虚弱",""
"我舔了舔耳朵！",""
"舔颈部肌肉",""
"舔你的颈部肌肉，降低对手的防御能力
接吻属性 技巧依赖 敏感授予",""
"我舔了舔我的脖子！",""
"吻 Lv1",""
"交上嘴唇，在精神上振奋人心
接吻属性，技术依赖",""
"他轻轻地说话了！",""
"接吻 Lv2",""
"扭曲舌头像贪婪
接吻属性，技术依赖",""
"我吻了你深吻！",""
"活塞 Lv1",""
"挥动臀部攻击
阴道属性攻击力 + 技能依赖性",""
"摇了摇臀部！",""
"活塞 Lv2",""
"猛烈地挥动臀部攻击
阴道属性攻击力 + 技能依赖授予吠叫",""
"集中","concentration"
"治愈状态异常，在几圈获得耐受性
状态异常释放电阻",""
"提高了注意力...",""
"治疗",""
"治愈状态异常，稍微恢复能量
技能依赖 状态异常释放能量恢复小",""
"治疗！",""
"消除",""
"摆脱过去的痛苦回忆
解除对失败的记忆 防御能力 UP 精神力量 UP",""
"我改变了主意！",""
"深呼吸","Deep Breathing"
"呼吸恢复活力
技能依赖能量恢复小",""
"我呼吸了一下...",""
"冥想",""
"冥想以恢复能量
技术依赖，能量恢复。",""
"我平静下来了...",""
"精神统一。",""
"统一精神，恢复全部能量
完全恢复能量",""
"磨练精神！",""
"明镜止水。",""
"带着邪恶之念，回到清醒的头脑
能量完全恢复 状态异常释放",""
"你为邪恶而付出了代价！",""
"调查",""
"观察和观察对方
敌人状态弱点指示",""
"我仔细观察了\n[3]。",""
"警戒",""
"能够迅速作出反应
敏捷 2x 2 转",""
"休息",""
"用大剑攻击
打击属性，技术依赖",""
"一个力量被炸掉
打击属性，技术依赖",""
"我打了你！",""
"从地下喷出火柱
火焰属性，取决于技术",""
"一边变成焦土
火焰属性，取决于技术",""
"狂暴的龙砍掉四肢
斩击属性，取决于攻击力。",""
"休息一会儿，恢复体力
敏捷依赖体能恢复小",""
"我平静下来了，",""
"拉什",""
"离开势头，连续两次抚摸　
攻击力",""
"留给势头和爱抚！",""
"离开势头，并连续三次抚摸　
攻击力",""
"我抚摸着我的发脾气！",""
"发痒",""
"发痒和吠叫
技术依赖",""
"我擦了擦我的窝窝！",""
"推倒",""
"推倒对手并约束他们",""
"推倒\n[3]！",""
"奥拉奥拉",""
"连续四次抚摸愤怒的势头　
攻击力",""
"""老老老老老老拉！ 」",""
"超速",""
"通过特殊的呼吸方法提高体能
能量完全恢复 攻击能力 UP 技术 UP",""
"呼吸好了！",""
"气功",""
"从外部空气中去除空气，恢复体力
敏捷依赖体能恢复",""
"从对方的嘴里吸出能量
精神力量依赖",""
"我嘴里吸得厉害！",""
"我打了我！",""
"电力消耗",""
"吸取对手力量的恶魔的艺术
精神力量依赖",""
"吸了力！",""
"恢复魔法恢复能量
敏捷依赖性",""
"他背诵了治疗！",""
"决心",""
"在心里宣誓
能量完全恢复 行动次数 +1 4 圈",""
"他下定决心了！",""
"他们开车",""
"攻击自己
攻击力取决于 TP 增加小",""
"治疗迪克！",""
"放弃",""
"让自己快乐
行动不通",""
"我放弃了...",""
"内性",""
"放弃战斗
行动不行 敌人行动选择",""
"你",""
"是啊！",""
"传送",""
"我要回家了。",""
"测试恢复",""
"淡薄荷的气味
恢复 30% + 200 能量",""
"测试体力恢复",""
"淡橙的味道
恢复 30% + 20 的体力",""
"迪斯珀·赫伯",""
"2000 伤害药物",""
"使用药物，你会感觉2000分钟
造成2000点伤害",""
"4000 伤害药物",""
"使用药物，你会感觉4000分钟
造成4000点伤害",""
"8000 伤害药物",""
"使用药物，你会感觉8000分钟
造成8000点伤害",""
"敌人4000恢复药物",""
"使用 4000 分钟清洁药物
你的对手将恢复4000",""
"测试毒药",""
"为敌人施毒",""
"900000 伤害药物",""
"使用药物，你会感觉90000分钟
900000 伤害",""
"- 恢复项目 |",""
"能量剂",""
"淡薄荷的气味
能量 30% = 200 恢复",""
"能量剂 α",""
"薄荷的气味
能量 50% + 200 恢复",""
"能量剂测试版",""
"浓薄荷的气味
能量 70% + 200 恢复",""
"薄荷的气味比薄荷
完全恢复能量",""
"恢复体能的药物",""
"淡橙的味道
30%+5的体力恢复",""
"橙味
50%+5的体力恢复",""
"恢复体能的药物测试版",""
"深橙色的味道
70% 的体力",""
"橙色的味道，这是故意的
完全恢复体力",""
"草药汁",""
"用磨碎的草药调味的
能量恢复30%",""
"冒险的朋友，在精神上和精神上都精力充沛
能量恢复 50%",""
"乙醚",""
"浓缩和液化大气的魔力
70%的体力恢复",""
"灵丹妙药",""
"炼金产品尚未建立
能量恢复 TP 增加超大",""
"兴奋剂",""
"肾上腺素大量出现的药物
TP 增加大",""
"觉醒药物",""
"最后一种合法药物
TP 增加超大",""
"攻击药物",""
"攻击力和技巧暂时增强的药物
攻击力 UP 技术 UP TP 增加小",""
"防御药物",""
"暂时提高防御和精神力量的药物
防御 UP 精神力量 UP TP 增加小",""
"耐用药物",""
"最大能量暂时增加的药物
最大能量 UP（可叠加） TP 增加小",""
"最后一张王牌",""
"有能力弯曲命运的卡片
恢复体力完全恢复全能力UP",""
"恶魔的秘密",""
"在身体中隐藏恶魔力量的幻象的秘诀
所有状态 1.5 倍（在战斗中）",""
"西纳皮斯水",""
"治疗万病的药物
能量恢复 TP 增加超大",""
"Attec 8",""
"世界所期待的新药
50%的体力恢复副作用",""
"强成人液体",""
"你可以让他们明白
造成1000点伤害",""
"红瓶咖啡",""
"平常的味道
TP 增加超大解锁",""
"眼药水",""
"用眼睛服用的恢复药物
能量恢复15%解除状态异常变得黑暗",""
"营养饮料",""
"补充营养和恢复体力
体力20恢复，虚弱",""
"安普尔",""
"镇静疼痛，恢复体力
完全恢复体力，虚弱。",""
"草药",""
"植物根部的粉末
魔法战状态异常释放",""
"农合牛奶",""
"不要停止！
魔法战状态异常释放",""
"- 兴奋剂项目 -",""
"阿塔克的果实",""
"坚果，成为想吃，你想吃
攻击力 +1（持久）",""
"德夫的果实",""
"吃时皮肤变硬的坚果
防御 +1（持久）",""
"技术事实",""
"吃起来时，手变得灵巧的坚果
技术 +1 （永久）",""
"矿果",""
"吃起来在精神上更强壮的坚果
精神力量 +1 （永久）",""
"阿齐利的果实",""
"树的果实，当吃时，瞬间的力量会变好。
敏捷 +1（持久）",""
"德斯托的果实",""
"吃树的果实，增加破坏的冲动
战斗力 +1 （永久）",""
"埃内尔的果实",""
"吃时吃坚果
最大能量 +20 （永久）",""
"马苏尔的果实",""
"树的果实，当吃时更容易有肌肉
最大耐力 +5（永久）",""
"材料项目 -",""
"精力草","Herb"
"吃和精草
材料",""
"体力草",""
"含有有益健康的成分的草
材料",""
"强化草。",""
"混合时增强效果的草
材料",""
"幸福草","Lucky Herb"
"吸吮和成长的草，以吸收一个人的幸福
材料",""
"铁矿石",""
"含大量铁的矿石
材料",""
"金矿石",""
"含有大量黄金的矿石
材料",""
"红宝石",""
"红得像燃烧的火焰一样的宝石
材料",""
"海蓝宝石",""
"蓝色如平静的大海的宝石
材料",""
"绿宝石",""
"绿色宝石像风摇曳的叶子
材料",""
"钻石",""
"当你踩到地球时诞生的宝石
材料",""
"淫石","Lust Stone"
"对恶魔魔法反应的可疑宝石
材料",""
"野兽之矛",""
"牙齿，使人和动物美味
材料",""
"恶魔的角",""
"一个角落，灌输恐惧的人谁看到
材料",""
"木材",""
"硬干树，感觉良好
材料",""
"风切羽毛",""
"轻羽毛，感受风的魔力
材料",""
"蜘蛛丝",""
"擅长编织的手工技巧的坚固纱线
材料",""
"三罗子",""
"独特的光泽鳞
材料",""
"像羊毛一样的东西
材料",""
"毛皮",""
"舒适的浓密毛皮
材料",""
"纸草",""
"非常坚固的滚动与神秘的语言
材料",""
"胶粉",""
"混合水时无法抓住的粉末
材料",""
"桑戈西壳",""
"模仿植物的昆虫壳
材料",""
"直立的蝙蝠粪便",""
"一种闻起来像一只不能在白天行式双足行走的蝙蝠的粪便
材料",""
"捕光石","Light-catching stones"
"石头有限制光的特性，当它们被打破时发光。
材料",""
"燃料贝。",""
"火壳燃烧猛烈
材料",""
"心灵的水晶",""
"人属性的魔力结晶
材料",""
"邪恶之水晶",""
"邪恶属性的魔力结晶
材料",""
"野兽的水晶",""
"野兽属性的魔力是结晶的
材料",""
"水晶体",""
"水属性的魔力结晶
材料",""
"风之水晶",""
"风属性的魔力结晶
材料",""
"昆虫晶体",""
"昆虫属性的魔力结晶
材料",""
"草的水晶",""
"草属性的魔力结晶
材料",""
"机器零件",""
"波罗的零件部分
材料",""
"- 重要的东西 -",""
"返回之翼",""
"传送的魔力之翼
我们可以回到你的基地",""
"炼金工具",""
"炼金术的一套工具
你可以在任何地方做炼金术。",""
"大而长的木材",""
"长而坚固的木材，似乎取代桥梁
材料事件项目",""
"袖珍避难所",""
"一个小球，由一个梦想的岛屿浓缩而成
他们进入",""
"客厅的钥匙",""
"客厅和标签的钥匙
",""
"会议室钥匙",""
"会议室和带标签的钥匙
",""
"接待员钥匙",""
"带接待处和标签的钥匙
",""
"药房钥匙",""
"药房和标签密钥
",""
"院长办公室的钥匙",""
"院长办公室和标签的钥匙
",""
"106房间的钥匙",""
"106 和标记密钥
",""
"木箱",""
"里面有东西，但很硬，不能打开它。
",""
"储物柜钥匙",""
"护士掉落的储物柜钥匙",""
"厚而坚固的日志",""
"日志，可用于船舶的催化剂
事件项目",""
"访问密钥",""
"开门的钥匙
事件项目",""
"紧绊",""
"钓鱼竿，即使美人鱼可以挂
事件项目",""
"-梦想的碎片",""
"一块梦",""
"我记忆中充满梦想的碎片",""
"猎人的碎片",""
"职业梦想的碎片，与恶魔战斗",""
"商人的碎片",""
"充满商业知识的梦想",""
"夏洛特的碎片",""
"夏洛特记忆中充满梦想的碎片",""
"爱丽丝的碎片",""
"爱丽丝记忆的梦",""
"利德尔的碎片",""
"一块充满里德尔记忆的梦想",""
"我父亲的碎片",""
"一块充满父亲记忆的梦想",""
"妈的碎片",""
"一块充满你母亲记忆的梦想",""
"小碎片",""
"一个梦想的碎片，充满了某人的小事件的记忆
材料　",""
"扭曲的碎片",""
"一块梦，充满了某人扭曲的记忆
材料　",""
"一块耻辱",""
"一块梦充满了某人的尴尬记忆
材料中毒中毒",""
"一片欢乐",""
"一块充满快乐记忆的梦
材料攻击力 UP 技术 UP 能量 500 恢复",""
"一片悲伤",""
"一块梦充满了某人的悲伤记忆
材料授予恐惧敏感",""
"愤怒的碎片",""
"一块梦充满了某人的愤怒的记忆
材料对恶魔的固定伤害为500",""
"记忆：处女",""
"记忆，还没有经验
生产时丢失",""
"- 失败的记忆",""
"失败的记忆：露娜",""
"被露娜挤得满满的记忆",""
"失败的记忆：女房东",""
"被女房东挤得一去不尽的记忆",""
"失败的记忆：萨库布斯（中级）",""
"被挤在萨库布斯（中级）的记忆",""
"失败的记忆：托尔特",""
"被特鲁特挤得满满的记忆",""
"失败的记忆：基尔什",""
"被基尔希挤在记忆中",""
"失败的记忆：夏洛特",""
"夏洛特挤在记忆中",""
"失败的记忆：玫瑰",""
"罗斯挤在记忆中",""
"失败的记忆：基耶里",""
"基耶里被挤在记忆中",""
"失败的记忆：艾米",""
"艾米挤在记忆中",""
"失败的记忆：爱丽丝",""
"爱丽丝挤在记忆中",""
"失败的记忆：诺诺",""
"被诺诺挤得满满的记忆",""
"失败的记忆：集群",""
"被挤入群集的记忆",""
"失败的记忆：普里祖马",""
"被普里兹玛挤得满满的记忆",""
"失败的记忆：西娜",""
"被西娜挤在记忆中",""
"失败的记忆：梦想",""
"被挤在梦里的记忆",""
"失败的记忆：波利",""
"失败的记忆：护士",""
"被护士挤得满满的记忆",""
"失败的记忆：嘴唇",""
"被挤在嘴唇上的记忆",""
"失败的记忆：海普诺",""
"被希普诺挤得一去不休的记忆",""
"失败的记忆：粘液",""
"被粘液挤得满满的记忆",""
"失败的记忆：西莱内",""
"被西莱内挤得一去不尽的记忆",""
"失败的记忆：女巫",""
"波莉挤在记忆中",""
"女巫所挤的记忆",""
"失败的记忆：精灵",""
"被精灵挤得水到心的记忆",""
"失败的记忆：塔科-钱",""
"被塔科-钱挤在记忆中",""
"失败的记忆：拉米亚",""
"被拉米亚挤在记忆中",""
"失败的记忆：埃拉塔",""
"被埃拉塔挤得一去不尽的记忆",""
"失败的记忆：丝质",""
"被丝质挤压的记忆",""
"降龙剑",""
"一把大剑，它舔了龙的力量
斩击 3 方向短间隙 45 穿透",""
"盘子飞盘",""
"破裂和无用的盘子
打击 2 方向长度 间隙 40",""
"苹果",""
"打它很痛。
打击 1 向长度 间隙 40",""
"一种对身体有害的药物，在炼金术中失败
水 1 方向长度 间隙 35",""
"他父亲·哈利勒最喜欢的剑。 维护良好。
斩击 2 方向短间隙 45 穿透",""
"熊投掷",""
"投掷库马里
打击 1 向长度 间隙 120",""
"试管",""
"分散装有毒药的试管
水 5 方向长度 间隙 60",""
"舞蹈风扇",""
"跳舞时散播扇子
诱惑 9 方向长度 间隙 100",""
"猩红唇",""
"投掷吻使敌人兴奋
诱惑 2 方向 间隙 30",""
"- 斩击武器 -",""
"羽毛剑",""
"像羽毛一样轻的剑
斩击 3 方向长度 间隙 30",""
"铁剑",""
"桑托里纳的廉价产品
斩首 4 向 短 间隙 45 穿透",""
"水果刀",""
"一把刀对着苹果皮
斩击 1 方向长度 间隙 30",""
"安装炸弹",""
"当敌人踩踏时爆炸的炸弹
火焰安装间隙 50",""
"钢琴",""
"钢琴打击乐
打击 1 向短间隙 200",""
"投掷枪",""
"不要随意扔
斩击 1 方向长度 间隙 60 穿透",""
"光之矛",""
"卫星激光！
火焰 1 向长间隙 60",""
"尤比夫耶尔",""
"暂时增加两三个手指的药物
击中盟友会暂时增加球的数量。",""
"大库马里",""
"库马里变得巨大，割伤敌人。
斩首一向短间隙 200",""
"火魔法书",""
"超级初学者魔法书，使小火的魔法可用
火焰 2 方向短间隙 45",""
"雷雷魔法书",""
"使用雷鸣魔法的初学者魔法书
闪电 1 向长度 间隙 45 穿透",""
"水的魔书",""
"初学者魔法书，使飞溅的魔法可用
水 5 方向短间隙 45",""
"普林基皮亚",""
"用数学方法解决自然理性的书
水 8 方向短间隙 40",""
"火焰的魔书",""
"一个初学者的魔法书，将允许火的魔法
火焰 3 方向短间隙 45",""
"射击刀",""
"四个方向的刀
斩首 4 方向 间隙 40",""
"黑暗魔法黑暗边缘",""
"然而，魔法从屁股里出来。
斩击 1 向短后间隙 45",""
"汉多克斯",""
"容易携带，但重的斧头
斩首 1 向短间隙 60",""
"战斗斧",""
"肌肉战士喜欢的战斗的盔甲
斩首 1 向短间隙 60",""
"重型斧头",""
"最好的斧头，因为抬起
斩首 1 向短间隙 90",""
"闪电射击",""
"在沉重的顶部麻木的斧头
闪电 1 向短间隙 90 穿透",""
"巨人之矛",""
"巨人的盔甲比一个人高
斩首 1 向短间隙 120",""
"裁判斧",""
"把许多罪减半的斧头
斩首 1 向短间隙 180",""
"手背剑",""
"忍者最喜欢的飞行工具
斩击 3 方向长度 间隙 20",""
"剑",""
"因设计错误而变得太短的剑
斩击 1 方向长度 间隙 30",""
"比斯皮尔",""
"容易投掷的小矛
斩击 2 方向长度 间隙 40 穿透",""
"叉",""
"扔在前面分为两部分
斩击 1 方向长度 间隙 45",""
"邮购刀",""
"我买了一个，我得到了两个相同的。
斩击 1 方向长度 间隙 30",""
"三刃",""
"剑，以确保对手在三组
斩击 1 方向长度 间隙 30",""
"流星剑",""
"当你扔它，剑增加到三个
斩击 1 方向长度 间隙 30",""
"无限边缘",""
"无限剑从虚空落下
斩首 7 方向长间隙 45",""
"火箭冲床",""
"浪漫不考虑飞行后的不便
打击 1 方向长度 间隙 80",""
"梅斯",""
"我打我时很痛。
打击 1 向 间隙 50",""
"锤子",""
"钉钉的工具
打击 1 向 间隙 50",""
"铁管",""
"拯救世界
打击 1 向 间隙 50",""
"波美兰",""
"飞毛腿式钝器不回来
冲程 3 方向长度 间隙 50",""
"皮科皮科锤",""
"当被殴打时，皮科！ 尖叫和死亡
打击 1 向 间隙 50",""
"被殴打时，他们挤在地衣上。
打击 1 向 间隙 50",""
"太极鱼",""
"所有触摸的鱼，切碎的鱼，美味。
斩击 1 方向长度 间隙 60",""
"米坎",""
"发霉的橘子
食物 1 方向长度 间隙 40",""
"南瓜和青鱼馅饼",""
"馅饼，没有包裹在温柔
食物 1 方向长度 间隙 40",""
"蛋糕",""
"像梦一样蛋糕
食品安装间隙 70",""
"午餐盘",""
"每个人喜欢的东西一点一点
食物 1 方向 间隙 50",""
"明星同性恋馅饼",""
"鱼馅饼，看着星星，吃的时候，你变成了星星。
食物 1 方向长度 间隙 70",""
"婚礼蛋糕",""
"给生命坟墓的蛋糕
食品安装间隙 70",""
"完整课程",""
"开胃菜汤鱼索尔贝肉蔬菜甜咖啡与毒药在一起
食物 1 方向 间隙 50",""
"情书",""
"一封有点病态的情书
诱惑 3 方向 间隙 40",""
"坏情书",""
"一封情书，包括头发或指甲与字母
诱惑 3 方向 间隙 40",""
"半块",""
"意外伤害某人
水 1 方向延迟间隙 60",""
"水枪",""
"用水压打孔的枪，然后重新加载
水 1 方向长度 间隙 180",""
"水巴祖卡",""
"水枪的上电版本，墙上有个洞。
水 1 方向长度 间隙 210",""
"水龙弹",""
"水枪，用于发射高压相冰
水 1 方向长度 间隙 240",""
"机枪",""
"它似乎能够飞在反冲，如果你击中底部
火焰 1 方向 间隙 6 固定伤害 3",""
"保拉之星",""
"北极星形手枪
火焰 1 向 间隙 20 级固定伤害",""
"猎枪",""
"近距离枪，大量子弹
火焰 10 方向短间隙 30 固定伤害 3",""
"铁路枪",""
"使用洛伦茨力加速和发射物体的设备
闪电 1 向长 间隙 300 固定伤害 100 地形穿透",""
"布雷斯甘",""
"女性武装搜索机器人机枪
火焰 2 方向长度间隙 6 固定伤害 3",""
"施普尔",""
"嗯，十二个，有人...
水 1 向长 间隙 15 级固定伤害",""
"马里奇甘",""
"猎枪，让你负责
火焰 20 方向短间隙 30 固定伤害 3",""
"炮塔枪",""
"安全安卓设备
闪电 5 方向 间隙 15 固定伤害 3",""
"群集枪",""
"子弹枪
闪电 16 方向 间隙 30 固定伤害 3",""
"陈索",""
"砍掉它，成为魔鬼的祭品
斩首 1 向短间隙 150",""
"暴风雨",""
"踩在上帝的雷声中
闪电安装间隙 300 穿透",""
"圣经",""
"当你踩到它时，光之箭落下来。
闪电安装间隙 300 穿透",""
"投射有火的液体的武器
火焰 5 方向短间隙 15 固定伤害 3",""
"内梅西斯",""
"女神的枪，象征着上帝的怨恨和惩罚
闪电 1 方向 间隙 30 50 级固定伤害",""
"深红",""
"今晚有人会死
闪电 2 方向 间隙 50 50 级固定伤害",""
"弗雷斯罗瓦",""
"用于焊接金属的工具
火焰 6 方向短间隙 15 固定伤害 3",""
"手枪",""
"易于处理的枪
火焰 1 方向 间隙 30 固定伤害 3 自定义零件设备",""
"爆裂枪",""
"手枪，同时改装，使三颗子弹出来
火焰 3 方向 间隙 30 固定伤害 3 自定义零件设备",""
"硬币射手",""
"使用洛伦茨力加速和发射硬币的设备
闪电 2 方向长度 间隙 300 固定伤害 100 地形穿透",""
"托尔特炸弹",""
"它的力量足以把托尔特飞一公里。
火焰安装间隙 999",""
"头骨面板",""
"炸弹像腹泻一样泄漏。
火焰安装间隙 10",""
"基尔施托尔特",""
"黑森林樱桃蛋糕
食品安装间隙 70",""
"玫瑰唇",""
"红色唇膏，如玫瑰
诱惑 2 方向 间隙 30",""
"公主之心",""
"性感光束离开
闪电 2 方向长度 间隙 60",""
"一块废话",""
"喜欢自私
水 4 方向延迟 80",""
"毒苹果",""
"有毒苹果，当你吃的时候，你继续睡觉。
食物 1 方向长度 间隙 40",""
"填充动物",""
"熊填充动物恰到好处，以减轻压力
冲程 1 向长度 间隙 60",""
"冰剑",""
"当你告诉某人你得到了的东西时，你会死。
水 3 方向短间隙 45",""
"礼物",""
"非常令人兴奋的盒子，当我打开它时，它爆炸了。
火焰安装间隙 80",""
"冲击骑师",""
"从手上射出闪电的魔法
闪电 3 方向长度 间隙 45 穿透",""
"剑澳大利亚鱼",""
"鱼，在剑的路上，是苦的。
斩击 1 方向长度 间隙 30",""
"沃伊尼奇手稿",""
"用自己语言写的神秘书
闪电安装间隙 300 穿透",""
"莉莉丝边缘",""
"自私的手枪射击魔法弹，你可以随意
火焰 3 方向 间隙 30 固定伤害 15 自定义零件设备",""
"奥塞洛特",""
"山猫标志左轮手枪
火焰 1 方向 间隙 35 固定伤害 15 自定义零件设备",""
"阿夸贝雷塔",""
"枪压缩和射击空气中的水分，并配备了自定义零件
水 1 方向长度 间隙 240",""
"简索",""
"从未使用过的陈索
斩首 1 向短间隙 180",""
"莉莉丝·巴斯特",""
"最强的剑级99的莉莉丝被击败的证明
斩首 1 方向 间隙 30",""
"阿米戈",""
"本地不输，游戏结束0清除证明
闪电 1 方向 间隙 100",""
"坎默锤",""
"当被殴打时，它不好笑
打击 1 向 间隙 50",""
"小火",""
"火焰系统的初级魔法
火焰 1 向 间隙 100",""
"～性具～",""
"迪尔多",""
"模仿男性生殖器的东西
性工具",""
"厚假",""
"模仿一个可敬的男性生殖器
性工具",""
"太胖的假",""
"模仿手臂的东西
性工具",""
"维贝",""
"在振动中提供乐趣的工具
性工具 命中 +5",""
"厚振动",""
"通过较厚的振动提供乐趣的工具
性工具 命中 +5",""
"通过振动提供乐趣的工具
性工具 命中 +5",""
"火假",""
"热假燃烧
生殖器 TP 增加 +20%",""
"水假",""
"冷和冷的假
性成分恢复效果 +20%",""
"风假",""
"像风一样快速的假
性设备体力消耗 -10%",""
"土地的假",""
"像岩石一样坚硬的假
性成分防御效果 +20%",""
"火焰假",""
"假，其中燃烧的火焰是个人的
生殖器 TP 增加 +20%",""
"冰层假",""
"用不融化的冰制成的假
性成分恢复效果 +50%",""
"风暴假",""
"假，在狂风中
性设备体力消耗 -20%",""
"大地的假",""
"坚韧的假，永远不会打破
性成分防御效果 +50%",""
"铁振动",""
"由铁制成的振动器
性工具 命中 +5",""
"钢振动",""
"由钢制成的振动器
性工具 命中 +5",""
"黄金振动",""
"由金钱制成的成年振动器
性工具 命中 +5",""
"钻石振动",""
"豪华振动与钻石
性工具 命中 +5",""
"希之基",""
"形状恰到好处的木棍
性设备关键 +3",""
"蘑菇",""
"一种自然的礼物，以一种形式
性设备关键 +5",""
"胡萝卜",""
"胡萝卜是硬的，不能吃
性设备关键 +5",""
"闪光。",""
